,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=0.01,,,,,,,,,,,,,,,,,,,
18,24.91,24.48,8.05,5.5,15.07,11.12,6.32,3.93,8.96,5.37,9.39,14.1,4.15,3.51,3.41,5.32,9.19,2.39,3,7.33
19,69.64,4.8,8.59,2.17,1.61,13.12,2.74,13.77,1.62,6.32,7.24,6.02,3.91,3.57,2.92,6.73,5.53,8.21,4.57,6.26
20,58.14,11.32,7.38,3.89,1.13,22.18,13.1,1.68,22.88,16.38,8.52,2.42,6.04,6.45,5.36,7.18,4.69,5.38,7.31,5.62
,,,,,,,,,,,,,,,,,,,,
tau_elig=0.2,eta=1.0,,,,,,,,,,,,,,,,,,,
1,6.81,4.82,3.65,4.97,4.67,4.14,3.25,2.6,2.38,16.43,4.12,2.3,4.07,5.35,10.05,2.15,6.12,6.67,7.03,4.34
2,16.12,32.38,13.17,5.99,3.86,3.47,13.73,16.01,7.71,3.29,6.91,14.31,10.9,4.93,4.44,4.14,2.52,2.55,4.53,1.87
3,16.17,9.65,2.43,8.07,2.86,5.4,4.86,7.37,5.48,1.03,16.02,2.43,3.41,1.7,5.66,1.94,3.24,4.43,11.86,2.22
4,18.59,11.04,3.59,22.53,3.1,6.71,4.26,8.04,4.96,1.63,3.48,7.43,6.44,3.85,3.52,4.77,3.2,4.31,2.68,3.6
5,6.73,10.05,1.98,8.02,9.92,5.88,12.27,3.6,3.92,6.22,4.55,6.36,4.78,10.58,3.86,4.35,3.34,3.91,2.99,4.57
6,73.72,22.5,6.13,10.78,4.32,7.25,2.93,4.41,10.29,3.41,6.08,3.2,6.47,5.93,2.7,7.48,3.65,2.52,6.68,3.18
7,14.77,26.29,8.19,2.51,2.39,3.99,4.43,3.76,2.59,4.21,5.27,3.85,4.1,4.01,4.37,5.04,3.68,3.89,4.01,3.6
8,7.31,1.89,68.69,10.65,4.05,1.79,8,3.59,3.25,2.54,3.18,9.54,11.37,3.18,3.5,8.49,3.9,6.59,3.64,2.63
